20100608	17:50:00	129	42.6890	-68.3291	0	-999	83.70	163.0313195	27.38372296	0.019975726	0.322803894	0.208061459	0.116917826	0.069375592	10-1404	0.825	0.062	0.122	0.046	0.016	0.074	0.042	0.068	0.108	0.225	0.032	0.083	0.806	0.001	0.019	0.062	0.001	0.090	0.032	0.007	0.008	0.004	0.034	0.016	0.001	0.001	1.009	0.347	0.347	1.356	0.694	0.878	1.703	0.534	1.06	0.50	0.50	1.45	0.20	0.80	0.48	0.48	0.25	0.27	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	19:30:00	129A	42.8039	-68.4895	0	178.5	93.75	132.2789181	22.88960069	0.020019787	0.332859738	0.214179812	0.119312949	0.071419391	10-1405	0.646	0.060	0.093	0.045	0.016	0.066	0.058	0.066	0.061	0.150	0.017	0.084	0.629	0.001	0.017	0.060	0.001	0.067	0.026	0.008	0.009	0.004	0.069	0.013	0.001	0.001	0.799	0.314	0.249	1.048	0.563	0.716	1.362	0.451	1.11	0.44	0.56	1.42	0.23	0.77	0.47	0.37	0.31	0.32	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	20:46:00	129B	42.9726	-68.6730	0	189	75.98	131.9297732	22.03224868	0.020694997	0.296411361	0.182628482	0.105382024	0.061109501	10-1406	0.391	0.036	0.062	0.037	0.014	0.074	0.057	0.048	0.022	0.068	0.018	0.093	0.381	0.001	0.010	0.036	0.001	0.038	0.024	0.005	0.007	0.003	0.108	0.014	0.001	0.001	0.489	0.257	0.174	0.663	0.431	0.529	0.920	0.360	1.35	0.40	0.60	1.13	0.28	0.72	0.43	0.24	0.40	0.36	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	22:51:00	130	43.1950	-68.9235	2.8	166.5	92.15	165.2243561	27.8091092	0.019711391	0.374212966	0.238933348	0.136215152	0.08264972	10-1407	0.507	0.060	0.075	0.030	0.018	0.086	0.027	0.060	0.010	0.065	0.021	0.096	0.499	0.001	0.008	0.060	0.001	0.046	0.029	0.005	0.007	0.010	0.003	0.006	0.001	0.001	0.642	0.223	0.190	0.832	0.413	0.548	1.055	0.373	1.08	0.46	0.54	1.55	0.21	0.79	0.48	0.23	0.35	0.42	0.53	-777.00	0.28	0.30	0.49	0.40	1.0311	-999.0000
20100608	22:51:00	130	43.1950	-68.9235	2.8	166.5	-999	-999	-999	-999	-999	-999	-999	-999	10-1408	0.514	0.061	0.080	0.031	0.018	0.090	0.028	0.063	0.010	0.065	0.023	0.096	0.506	0.001	0.008	0.061	0.001	0.048	0.032	0.005	0.007	0.010	0.004	0.005	0.001	0.001	0.655	0.228	0.196	0.851	0.424	0.565	1.079	0.381	1.10	0.46	0.54	1.54	0.21	0.79	0.48	0.23	0.36	0.41	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100608	22:49:00	130	43.1950	-68.9235	13.5	166.5	84.40	176.8303679	29.6497833	0.01944246	0.360823457	0.23163093	0.138801403	0.077170093	10-1409	0.860	0.123	0.160	0.047	0.022	0.128	0.073	0.048	0.010	0.139	0.016	0.101	0.840	0.001	0.020	0.123	0.001	0.095	0.065	0.002	0.015	0.018	0.007	0.036	0.001	0.001	1.143	0.279	0.305	1.448	0.584	0.867	1.727	0.602	1.01	0.52	0.48	1.96	0.16	0.84	0.50	0.26	0.37	0.37	0.81	-777.00	0.47	0.28	0.47	0.62	1.4620	-999.0000
20100608	22:42:00	130	43.1950	-68.9235	20.8	166.5	86.50	183.9955073	35.35795162	0.018949581	0.38560235	0.252699375	0.143762978	0.0833245	10-1410	1.955	0.386	0.390	0.084	0.034	0.120	0.179	0.064	0.011	0.425	0.074	0.050	1.905	0.001	0.051	0.386	0.001	0.241	0.149	0.003	0.044	0.035	0.019	0.056	0.001	0.001	2.731	0.388	0.653	3.384	1.041	1.817	3.772	1.268	0.93	0.63	0.37	2.62	0.10	0.90	0.52	0.39	0.26	0.34	0.95	0.01	0.54	0.37	0.47	1.45	2.0408	-999.0000
20100608	04:19:00	132	43.5933	-69.6667	0	86	94.00	-999	-999	0.018196181	0.529565815	0.345419922	0.203424794	0.122260032	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
20100609	10:50:00	136	43.0205	-70.0992	1.8	130.4	91.74	181.7886448	34.54604149	0.019621101	0.514567979	0.327931159	0.185352636	0.107967676	10-1411	0.539	0.051	0.107	0.030	0.030	0.138	0.028	0.062	0.007	0.069	0.011	0.075	0.534	0.001	0.005	0.051	0.001	0.056	0.051	0.002	0.005	0.013	0.003	0.006	0.001	0.001	0.697	0.202	0.248	0.945	0.450	0.608	1.147	0.402	1.13	0.55	0.45	1.55	0.18	0.82	0.47	0.20	0.49	0.31	0.92	-777.00	0.16	0.23	0.51	0.47	1.4742	-999.0000
20100609	10:48:00	136	43.0205	-70.0992	19.2	130.4	81.72	190.1091258	33.57816935	0.018499252	0.429979969	0.287960305	0.168600273	0.095202563	10-1412	2.464	0.233	0.582	0.093	0.050	0.074	0.194	0.087	0.009	0.849	0.156	0.043	2.418	0.001	0.046	0.233	0.001	0.353	0.229	0.002	0.026	0.019	0.016	0.054	0.001	0.001	3.279	0.426	1.129	4.408	1.555	2.370	4.834	1.599	0.96	0.73	0.27	2.11	0.09	0.91	0.51	0.63	0.20	0.17	0.99	0.03	0.12	0.35	0.49	2.03	6.4293	-999.0000
20100609	10:45:00	136	43.0205	-70.0992	26.1	130.4	78.62	196.8792035	34.08759557	0.018701371	0.422752816	0.269418305	0.159834758	0.090182542	10-1413	2.486	0.223	0.576	0.097	0.027	0.068	0.214	0.087	0.006	0.812	0.206	0.037	2.409	0.001	0.077	0.223	0.001	0.360	0.216	0.001	0.024	0.018	0.017	0.086	0.001	0.001	3.285	0.441	1.113	4.398	1.554	2.353	4.839	1.587	0.95	0.72	0.28	2.11	0.09	0.91	0.51	0.64	0.19	0.16	1.83	0.17	0.22	0.37	0.48	1.65	2.6995	-999.0000
20100609	10:45:00	136	43.0205	-70.0992	26.1	130.4	-999	-999	-999	-999	-999	-999	-999	-999	10-1414	2.503	0.224	0.573	0.097	0.027	0.067	0.212	0.086	0.006	0.810	0.207	0.038	2.457	0.001	0.047	0.224	0.001	0.359	0.214	0.001	0.024	0.018	0.018	0.080	0.001	0.001	3.300	0.439	1.111	4.411	1.550	2.347	4.850	1.585	0.94	0.72	0.28	2.13	0.09	0.91	0.52	0.64	0.19	0.17	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	14:01:00	139A	42.7759	-70.2391	0	40.4	-83.18	144.1944493	21.59866956	0.018991336	0.529778883	0.336445113	0.193999591	0.107704296	10-1415	0.371	0.035	0.060	0.027	0.017	0.079	0.028	0.050	0.018	0.047	0.007	0.085	0.364	0.001	0.007	0.035	0.001	0.033	0.027	0.003	0.005	0.005	0.015	0.011	0.001	0.001	0.466	0.208	0.150	0.616	0.358	0.453	0.824	0.298	1.22	0.42	0.58	1.30	0.25	0.75	0.45	0.18	0.42	0.40	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	16:08:00	141	42.6407	-70.5282	2.7	71	96.17	173.9055834	31.12630217	0.0192752	0.549942318	0.34194881	0.19821066	0.114686653	10-1416	0.596	0.052	0.092	0.036	0.020	0.116	0.037	0.086	0.016	0.084	0.015	0.072	0.588	0.001	0.008	0.052	0.001	0.053	0.039	0.005	0.006	0.011	0.004	0.007	0.001	0.001	0.740	0.247	0.235	0.975	0.482	0.626	1.222	0.396	1.05	0.49	0.51	1.54	0.20	0.80	0.49	0.25	0.44	0.31	-777.00	-777.00	0.14	0.21	0.44	0.46	2.0693	1.1048
20100609	16:06:00	141	42.6407	-70.5282	14	71	104.85	264.9897814	47.10052411	0.018501606	0.603102379	0.392922318	0.222390277	0.127723795	10-1417	1.668	0.231	0.204	0.093	0.011	0.092	0.151	0.068	0.001	0.226	0.111	0.128	1.644	0.001	0.024	0.231	0.001	0.152	0.052	0.011	0.026	0.034	0.019	0.052	0.001	0.001	2.103	0.440	0.440	2.543	0.880	1.315	2.983	0.950	0.79	0.50	0.50	2.39	0.15	0.85	0.56	0.35	0.27	0.38	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	16:02:00	141	42.6407	-70.5282	26.7	71	77.64	209.8169327	39.18447097	0.018060257	0.515898395	0.336261955	0.199195874	0.112562725	10-1418	1.309	0.195	0.240	0.055	0.001	0.007	0.078	0.040	0.001	0.449	0.099	0.040	1.299	0.001	0.010	0.195	0.001	0.145	0.095	0.001	0.023	0.015	0.016	0.119	0.001	0.001	1.744	0.213	0.555	2.299	0.768	1.203	2.512	0.868	0.92	0.72	0.28	2.27	0.08	0.92	0.52	0.63	0.10	0.27	1.42	0.25	0.13	0.46	0.61	1.08	0.7928	1.9351
20100609	16:08:00	141	42.6407	-70.5282	0	71	91.41	143.3805946	23.24642903	0.01917101	0.532257713	0.347324493	0.192881853	0.113976997	10-1419	0.373	0.031	0.059	0.027	0.013	0.082	0.025	0.065	0.011	0.065	0.013	0.059	0.367	0.001	0.006	0.031	0.001	0.033	0.026	0.004	0.004	0.007	0.022	0.012	0.001	0.001	0.463	0.187	0.173	0.636	0.360	0.450	0.823	0.288	1.21	0.48	0.52	1.29	0.23	0.77	0.45	0.27	0.42	0.31	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	16:08:00	141	42.6407	-70.5282	0	71	-999	-999	-999	-999	-999	-999	-999	-999	10-1420	0.380	0.030	0.061	0.028	0.012	0.086	0.026	0.068	0.011	0.067	0.013	0.061	0.375	0.001	0.005	0.030	0.001	0.034	0.027	0.003	0.004	0.007	0.021	0.012	0.001	0.001	0.471	0.194	0.178	0.649	0.372	0.463	0.843	0.295	1.22	0.48	0.52	1.27	0.23	0.77	0.45	0.27	0.42	0.31	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	18:54:00	143	42.3502	-70.6140	2.7	70.7	96.31	247.6508617	36.47877276	0.018997592	0.519030896	0.334039015	0.192469808	0.113378256	10-1421	0.703	0.067	0.104	0.041	0.015	0.084	0.037	0.092	0.011	0.141	0.054	0.076	0.693	0.001	0.010	0.067	0.001	0.071	0.033	0.005	0.008	0.016	0.005	0.008	0.001	0.001	0.874	0.257	0.294	1.168	0.551	0.722	1.425	0.474	1.03	0.53	0.47	1.59	0.18	0.82	0.49	0.41	0.29	0.30	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	18:52:00	143	42.3502	-70.6140	12.2	70.7	94.69	345.1048056	52.95524597	0.018374337	0.566216857	0.373138429	0.21390577	0.123649349	10-1422	1.475	0.167	0.244	0.066	0.019	0.143	0.063	0.102	0.007	0.324	0.180	0.089	1.448	0.001	0.026	0.167	0.001	0.179	0.065	0.004	0.020	0.028	0.012	0.037	0.001	0.001	1.886	0.327	0.666	2.552	0.993	1.404	2.879	0.985	0.95	0.67	0.33	1.90	0.11	0.89	0.51	0.51	0.23	0.26	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
20100609	18:48:00	143	42.3502	-70.6140	19.5	70.7	80.53	45.42790481	256.7934309	0.018098459	0.512985841	0.3328536	0.198073957	0.111211707	10-1423	1.505	0.253	0.253	0.072	0.001	0.097	0.110	0.059	0.001	0.228	0.274	0.077	1.489	0.001	0.016	0.253	0.001	0.172	0.081	0.001	0.029	0.021	0.018	0.064	0.001	0.001	2.011	0.318	0.599	2.610	0.917	1.423	2.928	1.039	0.95	0.65	0.35	2.19	0.11	0.89	0.51	0.48	0.20	0.32	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.0000	-999.0000
